
Netblock	Description	Num IPs
52.216.16.0/24	 Amazon Technologies Inc.	256
52.216.161.0/24	 Amazon Technologies Inc.	256
52.216.162.0/24	 Amazon Technologies Inc.	256
52.216.163.0/24	 Amazon Technologies Inc.	256
52.216.164.0/24	 Amazon Technologies Inc.	256
52.216.165.0/24	 Amazon Technologies Inc.	256
52.216.166.0/24	 Amazon Technologies Inc.	256
52.216.167.0/24	 Amazon Technologies Inc.	256
52.216.168.0/24	 Amazon Technologies Inc.	256
52.216.169.0/24	 Amazon Technologies Inc.	256
52.216.170.0/24	 Amazon Technologies Inc.	256
52.216.17.0/24	 Amazon Technologies Inc.	256
52.216.171.0/24	 Amazon Technologies Inc.	256
52.216.172.0/24	 Amazon Technologies Inc.	256
52.216.173.0/24	 Amazon Technologies Inc.	256
52.216.174.0/24	 Amazon Technologies Inc.	256
52.216.175.0/24	 Amazon Technologies Inc.	256
52.216.176.0/24	 Amazon Technologies Inc.	256
52.216.177.0/24	 Amazon Technologies Inc.	256
52.216.178.0/24	 Amazon Technologies Inc.	256
52.216.179.0/24	 Amazon Technologies Inc.	256
52.216.180.0/24	 Amazon Technologies Inc.	256
52.216.18.0/24	 Amazon Technologies Inc.	256
52.216.181.0/24	 Amazon Technologies Inc.	256
52.216.182.0/24	 Amazon Technologies Inc.	256
52.216.183.0/24	 Amazon Technologies Inc.	256
52.216.184.0/24	 Amazon Technologies Inc.	256
52.216.185.0/24	 Amazon Technologies Inc.	256
52.216.186.0/24	 Amazon Technologies Inc.	256
52.216.187.0/24	 Amazon Technologies Inc.	256
52.216.188.0/24	 Amazon Technologies Inc.	256
52.216.189.0/24	 Amazon Technologies Inc.	256
52.216.190.0/24	 Amazon Technologies Inc.	256
52.216.19.0/24	 Amazon Technologies Inc.	256
52.216.191.0/24	 Amazon Technologies Inc.	256
52.216.192.0/24	 Amazon Technologies Inc.	256
52.216.193.0/24	 Amazon Technologies Inc.	256
52.216.194.0/23	 Amazon Technologies Inc.	512
52.216.194.0/24	 Amazon Technologies Inc.	256
52.216.195.0/24	 Amazon Technologies Inc.	256
52.216.200.0/21	 Amazon Technologies Inc.	2,048
52.216.200.0/24	 Amazon Technologies Inc.	256
52.216.20.0/24	 Amazon Technologies Inc.	256
52.216.201.0/24	 Amazon Technologies Inc.	256
52.216.202.0/24	 Amazon Technologies Inc.	256
52.216.2.0/24	 Amazon Technologies Inc.	256
52.216.203.0/24	 Amazon Technologies Inc.	256
52.216.204.0/24	 Amazon Technologies Inc.	256
52.216.205.0/24	 Amazon Technologies Inc.	256
52.216.206.0/24	 Amazon Technologies Inc.	256
52.216.207.0/24	 Amazon Technologies Inc.	256
52.216.21.0/24	 Amazon Technologies Inc.	256
52.216.22.0/24	 Amazon Technologies Inc.	256
52.216.224.0/19	 Amazon Technologies Inc.	8,192
52.216.224.0/24	 Amazon Technologies Inc.	256
52.216.225.0/24	 Amazon Technologies Inc.	256
52.216.226.0/24	 Amazon Technologies Inc.	256
52.216.227.0/24	 Amazon Technologies Inc.	256
52.216.228.0/24	 Amazon Technologies Inc.	256
52.216.229.0/24	 Amazon Technologies Inc.	256
52.216.230.0/24	 Amazon Technologies Inc.	256
52.216.23.0/24	 Amazon Technologies Inc.	256
52.216.231.0/24	 Amazon Technologies Inc.	256
52.216.232.0/24	 Amazon Technologies Inc.	256
52.216.233.0/24	 Amazon Technologies Inc.	256
52.216.234.0/24	 Amazon Technologies Inc.	256
52.216.235.0/24	 Amazon Technologies Inc.	256
52.216.236.0/24	 Amazon Technologies Inc.	256
52.216.237.0/24	 Amazon Technologies Inc.	256
52.216.238.0/24	 Amazon Technologies Inc.	256
52.216.239.0/24	 Amazon Technologies Inc.	256
52.216.240.0/24	 Amazon Technologies Inc.	256
52.216.24.0/24	 Amazon Technologies Inc.	256
52.216.241.0/24	 Amazon Technologies Inc.	256
52.216.242.0/24	 Amazon Technologies Inc.	256
52.216.243.0/24	 Amazon Technologies Inc.	256
52.216.244.0/24	 Amazon Technologies Inc.	256
52.216.245.0/24	 Amazon Technologies Inc.	256
52.216.246.0/24	 Amazon Technologies Inc.	256
52.216.247.0/24	 Amazon Technologies Inc.	256
52.216.248.0/24	 Amazon Technologies Inc.	256
52.216.249.0/24	 Amazon Technologies Inc.	256
52.216.250.0/24	 Amazon Technologies Inc.	256
52.216.25.0/24	 Amazon Technologies Inc.	256
52.216.251.0/24	 Amazon Technologies Inc.	256
52.216.252.0/24	 Amazon Technologies Inc.	256
52.216.253.0/24	 Amazon Technologies Inc.	256
52.216.254.0/24	 Amazon Technologies Inc.	256
52.216.255.0/24	 Amazon Technologies Inc.	256
52.216.26.0/24	 Amazon Technologies Inc.	256
52.216.27.0/24	 Amazon Technologies Inc.	256
52.216.28.0/24	 Amazon Technologies Inc.	256
52.216.29.0/24	 Amazon Technologies Inc.	256
52.216.30.0/24	 Amazon Technologies Inc.	256
52.216.3.0/24	 Amazon Technologies Inc.	256
52.216.31.0/24	 Amazon Technologies Inc.	256
52.216.32.0/23	 Amazon Technologies Inc.	512
52.216.32.0/24	 Amazon Technologies Inc.	256
52.216.33.0/24	 Amazon Technologies Inc.	256
52.216.34.0/24	 Amazon Technologies Inc.	256
52.216.35.0/24	 Amazon Technologies Inc.	256
52.216.4.0/23	 Amazon Technologies Inc.	512
52.216.4.0/24	 Amazon Technologies Inc.	256
52.216.5.0/24	 Amazon Technologies Inc.	256
52.216.6.0/24	 Amazon Technologies Inc.	256
52.216.64.0/22	 Amazon Technologies Inc.	1,024
52.216.64.0/24	 Amazon Technologies Inc.	256
52.216.65.0/24	 Amazon Technologies Inc.	256
52.216.66.0/24	 Amazon Technologies Inc.	256
52.216.67.0/24	 Amazon Technologies Inc.	256
52.216.68.0/23	 Amazon Technologies Inc.	512
52.216.68.0/24	 Amazon Technologies Inc.	256
52.216.69.0/24	 Amazon Technologies Inc.	256
52.216.70.0/23	 Amazon Technologies Inc.	512
52.216.70.0/24	 Amazon Technologies Inc.	256
52.216.7.0/24	 Amazon Technologies Inc.	256
52.216.71.0/24	 Amazon Technologies Inc.	256
52.216.72.0/24	 Amazon Technologies Inc.	256
52.216.76.0/22	 Amazon Technologies Inc.	1,024
52.216.76.0/24	 Amazon Technologies Inc.	256
52.216.77.0/24	 Amazon Technologies Inc.	256
52.216.78.0/24	 Amazon Technologies Inc.	256
52.216.79.0/24	 Amazon Technologies Inc.	256
52.216.80.0/20	 Amazon Technologies Inc.	4,096
52.216.80.0/24	 Amazon Technologies Inc.	256
52.216.8.0/21	 Amazon Technologies Inc.	2,048
52.216.8.0/24	 Amazon Technologies Inc.	256
52.216.81.0/24	 Amazon Technologies Inc.	256
52.216.82.0/24	 Amazon Technologies Inc.	256
52.216.83.0/24	 Amazon Technologies Inc.	256
52.216.84.0/24	 Amazon Technologies Inc.	256
52.216.85.0/24	 Amazon Technologies Inc.	256
52.216.86.0/24	 Amazon Technologies Inc.	256
52.216.87.0/24	 Amazon Technologies Inc.	256
52.216.88.0/24	 Amazon Technologies Inc.	256
52.216.89.0/24	 Amazon Technologies Inc.	256
52.216.90.0/24	 Amazon Technologies Inc.	256
52.216.9.0/24	 Amazon Technologies Inc.	256
52.216.91.0/24	 Amazon Technologies Inc.	256
52.216.92.0/24	 Amazon Technologies Inc.	256
52.216.93.0/24	 Amazon Technologies Inc.	256
52.216.94.0/24	 Amazon Technologies Inc.	256
52.216.95.0/24	 Amazon Technologies Inc.	256
52.216.96.0/19	 Amazon Technologies Inc.	8,192
52.216.96.0/24	 Amazon Technologies Inc.	256
52.216.97.0/24	 Amazon Technologies Inc.	256
52.216.98.0/24	 Amazon Technologies Inc.	256
52.216.99.0/24	 Amazon Technologies Inc.	256
52.217.0.0/19	 Amazon Technologies Inc.	8,192
52.217.0.0/24	 Amazon Technologies Inc.	256
52.217.10.0/24	 Amazon Technologies Inc.	256
52.217.1.0/24	 Amazon Technologies Inc.	256
52.217.11.0/24	 Amazon Technologies Inc.	256
52.217.12.0/24	 Amazon Technologies Inc.	256
52.217.13.0/24	 Amazon Technologies Inc.	256
52.217.14.0/24	 Amazon Technologies Inc.	256
52.217.15.0/24	 Amazon Technologies Inc.	256
52.217.16.0/24	 Amazon Technologies Inc.	256
52.217.17.0/24	 Amazon Technologies Inc.	256
52.217.18.0/24	 Amazon Technologies Inc.	256
52.217.19.0/24	 Amazon Technologies Inc.	256
52.217.20.0/24	 Amazon Technologies Inc.	256
52.217.2.0/24	 Amazon Technologies Inc.	256
52.217.21.0/24	 Amazon Technologies Inc.	256
52.217.22.0/24	 Amazon Technologies Inc.	256
52.217.23.0/24	 Amazon Technologies Inc.	256
52.217.24.0/24	 Amazon Technologies Inc.	256
52.217.25.0/24	 Amazon Technologies Inc.	256
52.217.26.0/24	 Amazon Technologies Inc.	256
52.217.27.0/24	 Amazon Technologies Inc.	256
52.217.28.0/24	 Amazon Technologies Inc.	256
52.217.29.0/24	 Amazon Technologies Inc.	256
52.217.30.0/24	 Amazon Technologies Inc.	256
52.217.3.0/24	 Amazon Technologies Inc.	256
52.217.31.0/24	 Amazon Technologies Inc.	256
52.217.32.0/19	 Amazon Technologies Inc.	8,192
52.217.32.0/24	 Amazon Technologies Inc.	256
52.217.33.0/24	 Amazon Technologies Inc.	256
52.217.34.0/24	 Amazon Technologies Inc.	256
52.217.35.0/24	 Amazon Technologies Inc.	256
52.217.36.0/24	 Amazon Technologies Inc.	256
52.217.37.0/24	 Amazon Technologies Inc.	256
52.217.38.0/24	 Amazon Technologies Inc.	256
52.217.39.0/24	 Amazon Technologies Inc.	256
52.217.40.0/24	 Amazon Technologies Inc.	256
52.217.4.0/24	 Amazon Technologies Inc.	256
52.217.41.0/24	 Amazon Technologies Inc.	256
52.217.42.0/24	 Amazon Technologies Inc.	256
52.217.43.0/24	 Amazon Technologies Inc.	256
52.217.44.0/24	 Amazon Technologies Inc.	256
52.217.45.0/24	 Amazon Technologies Inc.	256
52.217.46.0/24	 Amazon Technologies Inc.	256
52.217.47.0/24	 Amazon Technologies Inc.	256
52.217.48.0/24	 Amazon Technologies Inc.	256
52.217.49.0/24	 Amazon Technologies Inc.	256
52.217.50.0/24	 Amazon Technologies Inc.	256
52.217.5.0/24	 Amazon Technologies Inc.	256
52.217.51.0/24	 Amazon Technologies Inc.	256
52.217.52.0/24	 Amazon Technologies Inc.	256
52.217.53.0/24	 Amazon Technologies Inc.	256
52.217.54.0/24	 Amazon Technologies Inc.	256
52.217.55.0/24	 Amazon Technologies Inc.	256
52.217.56.0/24	 Amazon Technologies Inc.	256
52.217.57.0/24	 Amazon Technologies Inc.	256
52.217.58.0/24	 Amazon Technologies Inc.	256
52.217.59.0/24	 Amazon Technologies Inc.	256
52.217.60.0/24	 Amazon Technologies Inc.	256
52.217.6.0/24	 Amazon Technologies Inc.	256
52.217.61.0/24	 Amazon Technologies Inc.	256
52.217.62.0/24	 Amazon Technologies Inc.	256
52.217.63.0/24	 Amazon Technologies Inc.	256
52.217.64.0/20	 Amazon Technologies Inc.	4,096
52.217.7.0/24	 Amazon Technologies Inc.	256
52.217.80.0/20	 Amazon Technologies Inc.	4,096
52.217.8.0/24	 Amazon Technologies Inc.	256
52.217.9.0/24	 Amazon Technologies Inc.	256
52.217.96.0/20	 Amazon Technologies Inc.	4,096
52.218.0.0/21	 Amazon Technologies Inc.	2,048
52.218.0.0/24	 Amazon Technologies Inc.	256
52.218.100.0/24	 Amazon Technologies Inc.	256
52.218.101.0/24	 Amazon Technologies Inc.	256
52.218.102.0/24	 Amazon Technologies Inc.	256
52.218.1.0/24	 Amazon Technologies Inc.	256
52.218.103.0/24	 Amazon Technologies Inc.	256
52.218.104.0/21	 Amazon Technologies Inc.	2,048
52.218.104.0/24	 Amazon Technologies Inc.	256
52.218.105.0/24	 Amazon Technologies Inc.	256
52.218.106.0/24	 Amazon Technologies Inc.	256
52.218.107.0/24	 Amazon Technologies Inc.	256
52.218.108.0/24	 Amazon Technologies Inc.	256
52.218.109.0/24	 Amazon Technologies Inc.	256
52.218.110.0/24	 Amazon Technologies Inc.	256
52.218.111.0/24	 Amazon Technologies Inc.	256
52.218.112.0/21	 Amazon Technologies Inc.	2,048
52.218.112.0/22	 Amazon Technologies Inc.	1,024
52.218.112.0/24	 Amazon Technologies Inc.	256
52.218.113.0/24	 Amazon Technologies Inc.	256
52.218.114.0/24	 Amazon Technologies Inc.	256
52.218.115.0/24	 Amazon Technologies Inc.	256
52.218.116.0/24	 Amazon Technologies Inc.	256
52.218.117.0/24	 Amazon Technologies Inc.	256
52.218.118.0/24	 Amazon Technologies Inc.	256
52.218.119.0/24	 Amazon Technologies Inc.	256
52.218.120.0/21	 Amazon Technologies Inc.	2,048
52.218.120.0/24	 Amazon Technologies Inc.	256
52.218.121.0/24	 Amazon Technologies Inc.	256
52.218.122.0/24	 Amazon Technologies Inc.	256
52.218.123.0/24	 Amazon Technologies Inc.	256
52.218.124.0/24	 Amazon Technologies Inc.	256
52.218.125.0/24	 Amazon Technologies Inc.	256
52.218.126.0/24	 Amazon Technologies Inc.	256
52.218.127.0/24	 Amazon Technologies Inc.	256
52.218.128.0/24	 Amazon Technologies Inc.	256
52.218.136.0/21	 Amazon Technologies Inc.	2,048
52.218.136.0/24	 Amazon Technologies Inc.	256
52.218.137.0/24	 Amazon Technologies Inc.	256
52.218.138.0/24	 Amazon Technologies Inc.	256
52.218.139.0/24	 Amazon Technologies Inc.	256
52.218.140.0/24	 Amazon Technologies Inc.	256
52.218.141.0/24	 Amazon Technologies Inc.	256
52.218.142.0/24	 Amazon Technologies Inc.	256
52.218.143.0/24	 Amazon Technologies Inc.	256
52.218.144.0/24	 Amazon Technologies Inc.	256
52.218.152.0/21	 Amazon Technologies Inc.	2,048
52.218.152.0/24	 Amazon Technologies Inc.	256
52.218.153.0/24	 Amazon Technologies Inc.	256
52.218.154.0/24	 Amazon Technologies Inc.	256
52.218.155.0/24	 Amazon Technologies Inc.	256
52.218.156.0/24	 Amazon Technologies Inc.	256
52.218.157.0/24	 Amazon Technologies Inc.	256
52.218.158.0/24	 Amazon Technologies Inc.	256
52.218.159.0/24	 Amazon Technologies Inc.	256
52.218.160.0/24	 Amazon Technologies Inc.	256
52.218.16.0/20	 Amazon Technologies Inc.	4,096
52.218.16.0/24	 Amazon Technologies Inc.	256
52.218.168.0/21	 Amazon Technologies Inc.	2,048
52.218.168.0/24	 Amazon Technologies Inc.	256
52.218.169.0/24	 Amazon Technologies Inc.	256
52.218.170.0/24	 Amazon Technologies Inc.	256
52.218.17.0/24	 Amazon Technologies Inc.	256
52.218.171.0/24	 Amazon Technologies Inc.	256
52.218.172.0/24	 Amazon Technologies Inc.	256
52.218.173.0/24	 Amazon Technologies Inc.	256
52.218.174.0/24	 Amazon Technologies Inc.	256
52.218.175.0/24	 Amazon Technologies Inc.	256
52.218.176.0/22	 Amazon Technologies Inc.	1,024
52.218.176.0/24	 Amazon Technologies Inc.	256
52.218.177.0/24	 Amazon Technologies Inc.	256
52.218.178.0/24	 Amazon Technologies Inc.	256
52.218.179.0/24	 Amazon Technologies Inc.	256
52.218.180.0/22	 Amazon Technologies Inc.	1,024
52.218.180.0/24	 Amazon Technologies Inc.	256
52.218.18.0/24	 Amazon Technologies Inc.	256
52.218.181.0/24	 Amazon Technologies Inc.	256
52.218.182.0/24	 Amazon Technologies Inc.	256
52.218.183.0/24	 Amazon Technologies Inc.	256
52.218.184.0/22	 Amazon Technologies Inc.	1,024
52.218.184.0/24	 Amazon Technologies Inc.	256
52.218.185.0/24	 Amazon Technologies Inc.	256
52.218.186.0/24	 Amazon Technologies Inc.	256
52.218.187.0/24	 Amazon Technologies Inc.	256
52.218.19.0/24	 Amazon Technologies Inc.	256
52.218.192.0/21	 Amazon Technologies Inc.	2,048
52.218.192.0/24	 Amazon Technologies Inc.	256
52.218.193.0/24	 Amazon Technologies Inc.	256
52.218.194.0/24	 Amazon Technologies Inc.	256
52.218.195.0/24	 Amazon Technologies Inc.	256
52.218.196.0/24	 Amazon Technologies Inc.	256
52.218.197.0/24	 Amazon Technologies Inc.	256
52.218.198.0/24	 Amazon Technologies Inc.	256
52.218.199.0/24	 Amazon Technologies Inc.	256
52.218.200.0/21	 Amazon Technologies Inc.	2,048
52.218.200.0/24	 Amazon Technologies Inc.	256
52.218.20.0/22	 Amazon Technologies Inc.	1,024
52.218.20.0/24	 Amazon Technologies Inc.	256
52.218.201.0/24	 Amazon Technologies Inc.	256
52.218.202.0/24	 Amazon Technologies Inc.	256
52.218.2.0/24	 Amazon Technologies Inc.	256
52.218.203.0/24	 Amazon Technologies Inc.	256
52.218.204.0/24	 Amazon Technologies Inc.	256
52.218.205.0/24	 Amazon Technologies Inc.	256
52.218.206.0/24	 Amazon Technologies Inc.	256
52.218.207.0/24	 Amazon Technologies Inc.	256
52.218.208.0/21	 Amazon Technologies Inc.	2,048
52.218.208.0/24	 Amazon Technologies Inc.	256
52.218.209.0/24	 Amazon Technologies Inc.	256
52.218.210.0/24	 Amazon Technologies Inc.	256
52.218.21.0/24	 Amazon Technologies Inc.	256
52.218.211.0/24	 Amazon Technologies Inc.	256
52.218.212.0/24	 Amazon Technologies Inc.	256
52.218.213.0/24	 Amazon Technologies Inc.	256
52.218.214.0/24	 Amazon Technologies Inc.	256
52.218.215.0/24	 Amazon Technologies Inc.	256
52.218.216.0/21	 Amazon Technologies Inc.	2,048
52.218.216.0/24	 Amazon Technologies Inc.	256
52.218.217.0/24	 Amazon Technologies Inc.	256
52.218.218.0/24	 Amazon Technologies Inc.	256
52.218.219.0/24	 Amazon Technologies Inc.	256
52.218.220.0/24	 Amazon Technologies Inc.	256
52.218.22.0/24	 Amazon Technologies Inc.	256
52.218.221.0/24	 Amazon Technologies Inc.	256
52.218.222.0/24	 Amazon Technologies Inc.	256
52.218.223.0/24	 Amazon Technologies Inc.	256
52.218.224.0/21	 Amazon Technologies Inc.	2,048
52.218.224.0/24	 Amazon Technologies Inc.	256
52.218.225.0/24	 Amazon Technologies Inc.	256
52.218.226.0/24	 Amazon Technologies Inc.	256
52.218.227.0/24	 Amazon Technologies Inc.	256
52.218.228.0/24	 Amazon Technologies Inc.	256
52.218.229.0/24	 Amazon Technologies Inc.	256
52.218.230.0/24	 Amazon Technologies Inc.	256
52.218.23.0/24	 Amazon Technologies Inc.	256
52.218.231.0/24	 Amazon Technologies Inc.	256
52.218.232.0/21	 Amazon Technologies Inc.	2,048
52.218.232.0/24	 Amazon Technologies Inc.	256
52.218.233.0/24	 Amazon Technologies Inc.	256
52.218.234.0/24	 Amazon Technologies Inc.	256
52.218.235.0/24	 Amazon Technologies Inc.	256
52.218.236.0/24	 Amazon Technologies Inc.	256
52.218.237.0/24	 Amazon Technologies Inc.	256
52.218.238.0/24	 Amazon Technologies Inc.	256
52.218.239.0/24	 Amazon Technologies Inc.	256
52.218.240.0/22	 Amazon Technologies Inc.	1,024
52.218.240.0/24	 Amazon Technologies Inc.	256
52.218.24.0/21	 Amazon Technologies Inc.	2,048
52.218.24.0/24	 Amazon Technologies Inc.	256
52.218.241.0/24	 Amazon Technologies Inc.	256
52.218.242.0/24	 Amazon Technologies Inc.	256
52.218.243.0/24	 Amazon Technologies Inc.	256
52.218.244.0/22	 Amazon Technologies Inc.	1,024
52.218.244.0/24	 Amazon Technologies Inc.	256
52.218.245.0/24	 Amazon Technologies Inc.	256
52.218.246.0/24	 Amazon Technologies Inc.	256
52.218.247.0/24	 Amazon Technologies Inc.	256
52.218.248.0/22	 Amazon Technologies Inc.	1,024
52.218.248.0/24	 Amazon Technologies Inc.	256
52.218.249.0/24	 Amazon Technologies Inc.	256
52.218.250.0/24	 Amazon Technologies Inc.	256
52.218.25.0/24	 Amazon Technologies Inc.	256
52.218.251.0/24	 Amazon Technologies Inc.	256
52.218.252.0/22	 Amazon Technologies Inc.	1,024
52.218.252.0/24	 Amazon Technologies Inc.	256
52.218.253.0/24	 Amazon Technologies Inc.	256
52.218.254.0/24	 Amazon Technologies Inc.	256
52.218.255.0/24	 Amazon Technologies Inc.	256
52.218.26.0/24	 Amazon Technologies Inc.	256
52.218.27.0/24	 Amazon Technologies Inc.	256
52.218.28.0/24	 Amazon Technologies Inc.	256
52.218.29.0/24	 Amazon Technologies Inc.	256
52.218.30.0/24	 Amazon Technologies Inc.	256
52.218.3.0/24	 Amazon Technologies Inc.	256
52.218.31.0/24	 Amazon Technologies Inc.	256
52.218.32.0/20	 Amazon Technologies Inc.	4,096
52.218.32.0/22	 Amazon Technologies Inc.	1,024
52.218.32.0/24	 Amazon Technologies Inc.	256
52.218.33.0/24	 Amazon Technologies Inc.	256
52.218.34.0/24	 Amazon Technologies Inc.	256
52.218.35.0/24	 Amazon Technologies Inc.	256
52.218.36.0/24	 Amazon Technologies Inc.	256
52.218.37.0/24	 Amazon Technologies Inc.	256
52.218.38.0/24	 Amazon Technologies Inc.	256
52.218.39.0/24	 Amazon Technologies Inc.	256
52.218.40.0/24	 Amazon Technologies Inc.	256
52.218.4.0/24	 Amazon Technologies Inc.	256
52.218.41.0/24	 Amazon Technologies Inc.	256
52.218.42.0/24	 Amazon Technologies Inc.	256
52.218.43.0/24	 Amazon Technologies Inc.	256
52.218.44.0/24	 Amazon Technologies Inc.	256
52.218.45.0/24	 Amazon Technologies Inc.	256
52.218.46.0/24	 Amazon Technologies Inc.	256
52.218.47.0/24	 Amazon Technologies Inc.	256
52.218.48.0/22	 Amazon Technologies Inc.	1,024
52.218.48.0/24	 Amazon Technologies Inc.	256
52.218.49.0/24	 Amazon Technologies Inc.	256
52.218.50.0/24	 Amazon Technologies Inc.	256
52.218.5.0/24	 Amazon Technologies Inc.	256
52.218.51.0/24	 Amazon Technologies Inc.	256
52.218.52.0/22	 Amazon Technologies Inc.	1,024
52.218.52.0/24	 Amazon Technologies Inc.	256
52.218.53.0/24	 Amazon Technologies Inc.	256
52.218.54.0/24	 Amazon Technologies Inc.	256
52.218.55.0/24	 Amazon Technologies Inc.	256
52.218.56.0/21	 Amazon Technologies Inc.	2,048
52.218.56.0/24	 Amazon Technologies Inc.	256
52.218.57.0/24	 Amazon Technologies Inc.	256
52.218.58.0/24	 Amazon Technologies Inc.	256
52.218.59.0/24	 Amazon Technologies Inc.	256
52.218.60.0/24	 Amazon Technologies Inc.	256
52.218.6.0/24	 Amazon Technologies Inc.	256
52.218.61.0/24	 Amazon Technologies Inc.	256
52.218.62.0/24	 Amazon Technologies Inc.	256
52.218.63.0/24	 Amazon Technologies Inc.	256
52.218.64.0/22	 Amazon Technologies Inc.	1,024
52.218.64.0/24	 Amazon Technologies Inc.	256
52.218.65.0/24	 Amazon Technologies Inc.	256
52.218.66.0/24	 Amazon Technologies Inc.	256
52.218.67.0/24	 Amazon Technologies Inc.	256
52.218.7.0/24	 Amazon Technologies Inc.	256
52.218.80.0/20	 Amazon Technologies Inc.	4,096
52.218.80.0/21	 Amazon Technologies Inc.	2,048
52.218.80.0/24	 Amazon Technologies Inc.	256
52.218.81.0/24	 Amazon Technologies Inc.	256
52.218.82.0/24	 Amazon Technologies Inc.	256
52.218.83.0/24	 Amazon Technologies Inc.	256
52.218.84.0/24	 Amazon Technologies Inc.	256
52.218.85.0/24	 Amazon Technologies Inc.	256
52.218.86.0/24	 Amazon Technologies Inc.	256
52.218.87.0/24	 Amazon Technologies Inc.	256
52.218.88.0/22	 Amazon Technologies Inc.	1,024
52.218.88.0/24	 Amazon Technologies Inc.	256
52.218.89.0/24	 Amazon Technologies Inc.	256
52.218.90.0/24	 Amazon Technologies Inc.	256
52.218.91.0/24	 Amazon Technologies Inc.	256
52.218.92.0/24	 Amazon Technologies Inc.	256
52.218.93.0/24	 Amazon Technologies Inc.	256
52.218.94.0/24	 Amazon Technologies Inc.	256
52.218.95.0/24	 Amazon Technologies Inc.	256
52.218.96.0/21	 Amazon Technologies Inc.	2,048
52.218.96.0/24	 Amazon Technologies Inc.	256
52.218.97.0/24	 Amazon Technologies Inc.	256
52.218.98.0/24	 Amazon Technologies Inc.	256
52.218.99.0/24	 Amazon Technologies Inc.	256
52.219.0.0/22	 Amazon Technologies Inc.	1,024
52.219.0.0/24	 Amazon Technologies Inc.	256
52.219.100.0/22	 Amazon Technologies Inc.	1,024
52.219.100.0/24	 Amazon Technologies Inc.	256
52.219.10.0/24	 Amazon Technologies Inc.	256
52.219.101.0/24	 Amazon Technologies Inc.	256
52.219.102.0/24	 Amazon Technologies Inc.	256
52.219.1.0/24	 Amazon Technologies Inc.	256
52.219.103.0/24	 Amazon Technologies Inc.	256
52.219.104.0/22	 Amazon Technologies Inc.	1,024
52.219.104.0/24	 Amazon Technologies Inc.	256
52.219.105.0/24	 Amazon Technologies Inc.	256
52.219.106.0/24	 Amazon Technologies Inc.	256
52.219.107.0/24	 Amazon Technologies Inc.	256
52.219.11.0/24	 Amazon Technologies Inc.	256
52.219.112.0/22	 Amazon Technologies Inc.	1,024
52.219.112.0/24	 Amazon Technologies Inc.	256
52.219.113.0/24	 Amazon Technologies Inc.	256
52.219.114.0/24	 Amazon Technologies Inc.	256
52.219.115.0/24	 Amazon Technologies Inc.	256
52.219.116.0/22	 Amazon Technologies Inc.	1,024
52.219.116.0/24	 Amazon Technologies Inc.	256
52.219.117.0/24	 Amazon Technologies Inc.	256
52.219.118.0/24	 Amazon Technologies Inc.	256
52.219.119.0/24	 Amazon Technologies Inc.	256
52.219.120.0/22	 Amazon Technologies Inc.	1,024
52.219.120.0/24	 Amazon Technologies Inc.	256
52.219.121.0/24	 Amazon Technologies Inc.	256
52.219.122.0/24	 Amazon Technologies Inc.	256
52.219.123.0/24	 Amazon Technologies Inc.	256
52.219.124.0/22	 Amazon Technologies Inc.	1,024
52.219.124.0/24	 Amazon Technologies Inc.	256
52.219.125.0/24	 Amazon Technologies Inc.	256
52.219.126.0/24	 Amazon Technologies Inc.	256
52.219.127.0/24	 Amazon Technologies Inc.	256
52.219.128.0/22	 Amazon Technologies Inc.	1,024
52.219.128.0/24	 Amazon Technologies Inc.	256
52.219.129.0/24	 Amazon Technologies Inc.	256
52.219.130.0/24	 Amazon Technologies Inc.	256
52.219.13.0/24	 Amazon Technologies Inc.	256
52.219.131.0/24	 Amazon Technologies Inc.	256
52.219.132.0/22	 Amazon Technologies Inc.	1,024
52.219.132.0/24	 Amazon Technologies Inc.	256
52.219.133.0/24	 Amazon Technologies Inc.	256
52.219.134.0/24	 Amazon Technologies Inc.	256
52.219.135.0/24	 Amazon Technologies Inc.	256
52.219.136.0/22	 Amazon Technologies Inc.	1,024
52.219.136.0/24	 Amazon Technologies Inc.	256
52.219.137.0/24	 Amazon Technologies Inc.	256
52.219.138.0/24	 Amazon Technologies Inc.	256
52.219.139.0/24	 Amazon Technologies Inc.	256
52.219.140.0/24	 Amazon Technologies Inc.	256
52.219.16.0/22	 Amazon Technologies Inc.	1,024
52.219.16.0/24	 Amazon Technologies Inc.	256
52.219.17.0/24	 Amazon Technologies Inc.	256
52.219.18.0/24	 Amazon Technologies Inc.	256
52.219.19.0/24	 Amazon Technologies Inc.	256
52.219.20.0/22	 Amazon Technologies Inc.	1,024
52.219.20.0/24	 Amazon Technologies Inc.	256
52.219.2.0/24	 Amazon Technologies Inc.	256
52.219.21.0/24	 Amazon Technologies Inc.	256
52.219.22.0/24	 Amazon Technologies Inc.	256
52.219.23.0/24	 Amazon Technologies Inc.	256
52.219.24.0/22	 Amazon Technologies Inc.	1,024
52.219.24.0/24	 Amazon Technologies Inc.	256
52.219.25.0/24	 Amazon Technologies Inc.	256
52.219.26.0/24	 Amazon Technologies Inc.	256
52.219.27.0/24	 Amazon Technologies Inc.	256
52.219.3.0/24	 Amazon Technologies Inc.	256
52.219.32.0/22	 Amazon Technologies Inc.	1,024
52.219.32.0/24	 Amazon Technologies Inc.	256
